114,햇밀완두콩수제비,끓이기,일품,,452.3,89.6,19.6,3.1,895.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/4_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/4_dtl,"- 반죽 : 우리밀 햇밀가루 90g, 완두콩 90g, 물 100g - 국물 : 다시마 5g, 멸치 3g, 양파 50g, 풋고추 5g, 대파 7g, 물 600g - 기타 : 애호박 30g, 김 0.5g, 대파 4.5g, 다진 마늘 1.25g, 국간장 9g, 참기름 1g",1. 냄비에 국물 재료를 넣고 약불에서 1시간 정도 푹 끓여 건더기를 걸러내고 국물을 받아둔다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/676-1.jpg,2. 완두콩은 물 반컵을 넣어 푹 삶아 으깨고 콩 삶은 물은 따로 받아두고 밀가루에 으깬 완두콩과 콩 삶은 물 1/4컵을 넣어 반죽한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/676-2.jpg,3. 애호박은 은행잎 썰기 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/676-3.jpg,4. 김은 살짝 구워 가늘게 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/676-4.jpg,5. 냄비에 국물 2컵과 애호박을 넣고 끓으면 반죽을 떼어 넣고 반죽이 거의 익었을 때 어슷 썬 대파와 다진 마늘을 넣고 살짝 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/676-5.jpg,"6. 5를 그릇에 담은 뒤 김과 국간장, 참기름 한 방울을 뿌려 낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/676-6.jpg,"7. 그릇에 푸고 김과 국간장, 참기름 한 방울을 뿌려 낸다.",,,,,,,,,,,,,,,,,,
115,근대쌈밥과 멸치견과류쌈장,기타,밥,,407.3,76.1,11.7,6.1,456.8,,http://www.foodsafetykorea.go.kr/uploadimg/cook/84_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/84_dtl,"근대쌈밥 : 쌀 70g, 현미 10g, 보리쌀 10g, 근대 50g, 물 400g, 국멸치 2g, 건다시마 2.5g, - 멸치견과류쌈장 : 다시마국물 10g, 양파 3g, 된장 2.5g, 파 2.5g, 고추장 2.5g, 잔멸치 2.5g, 호두 2.5g, 잣 2.5g, 땅콩 2.5g, 다진 마늘 2.5g, 매실액 2.5g",1. 물 2/3컵에 국멸치와 건다시마를 넣고 끓여 국물을 내면서 이 열로 근대를 삼발이에 놓고 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/690-1.jpg,"2. 국물 우린 다시마를 잘게 썰어 쌀, 현미, 보리쌀과 함께 잡곡밥을 짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/690-2.jpg,3. 잔멸치는 기름을 두르지 않고 팬에 살짝 볶아 다지고 견과류도 칼로 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/690-3.jpg,4. 양파와 파를 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/690-4.jpg,"5. 고추장, 된장, 견과류, 양파, 다진 마늘, 매실액, 파, 멸치다시마국물을 섞어 멸치견과류쌈장을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/690-5.jpg,6. 근대위에 밥을 약 30g(1숟가락)정도 올리고 멸치견과류쌈장 5g 가량 넣어 근대잎으로 싼다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/690-6.jpg,,,,,,,,,,,,,,,,,,,
116,수박비빔국수와 수박고추장소스,끓이기,일품,,468.7,88.7,17.5,6,298.9,수박속껍질,http://www.foodsafetykorea.go.kr/uploadimg/cook/87_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/87_dtl,"다슬기살 20g, 호박잎 20g , 부추 15g, 달걀 15g, 물 300g, 된장 8g, 국멸치 5g, 건다시마 2.5g, 파 5g, 다진 마늘 5g","1. 당근, 적채, 깻잎, 양배추는 씻어 4~5cm 가량으로 채 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/693-1.jpg,2. 수박의 과육과 흰부분의 껍질은 4~5cm 가량으로 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/693-2.jpg,3. 소면은 끓는 물에 넣고 끓어오르면 소량의 찬물을 붓고 다시 한 번 끓이고 속까지 익으면 재빨리 찬물에 헹구어 채반에 건진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/693-3.jpg,4. 달걀은 황백지단을 부쳐 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/693-4.jpg,"5. 수박과 양파를 강판에 갈고 고추장, 고춧가루, 참기름, 다진 파, 다진 마늘, 식초, 매실액, 통깨를 넣어 수박고추장양념소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/693-5.jpg,6. 소면에 수박고추장양념소스를 넣어 비비고 지단을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/693-6.jpg,,,,,,,,,,,,,,,,,,,
117,미나리오므라이스,볶기,밥,,406.7,55.9,16,12,367.7,우둔살,http://www.foodsafetykorea.go.kr/uploadimg/cook/92_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/92_dtl,"쌀 60g, 달걀 50g, 미나리 30g, 쇠고기우둔살 다진 것 20g, 양파 20g, 청주 5g, 현미유 3g, 참기름 2g, 다진 마늘 3g, 소금 0.5g, 통깨 0.3g, 후춧가루 0.1g, 방울토마토 20g, 토마토케첩 9g, 양파 5g, 물엿 3g","1. 미나리는 잘게 썰고, 당근과 양파는 다진다",http://www.foodsafetykorea.go.kr/uploadimg/cook/697-1.jpg,"2. 소고기 다진 것에 양파, 마늘, 후추, 청주를 넣고 재운다",http://www.foodsafetykorea.go.kr/uploadimg/cook/697-2.jpg,3. 팬에 기름을 두르지 않고 3의 소고기를 볶다가 양파와 당근을 넣어 볶는다,http://www.foodsafetykorea.go.kr/uploadimg/cook/697-3.jpg,4. 4에 밥을 넣고 볶다가 미나리를 넣고 볶아 소금으로 간을 하고 참기름과 통깨를 뿌린다,http://www.foodsafetykorea.go.kr/uploadimg/cook/697-4.jpg,5. 방울토마토와 양파는 다져서 토마토케첩과 물엿을 넣고 소스를 만든다,http://www.foodsafetykorea.go.kr/uploadimg/cook/697-5.jpg,6. 팬에 기름을 두르고 달걀을 풀어 얇게 지단을 부쳐 미나리볶음밥을 감싸고 소스를 곁들인다,http://www.foodsafetykorea.go.kr/uploadimg/cook/697-6.jpg,7. 팬에 기름을 두르고 달걀을 풀어 얇게 지단을 부쳐 미나리볶음밥을 감싸고 소스를 곁들인다,,,,,,,,,,,,,,,,,,
118,시래기리조또,끓이기,밥,,445.2,64.3,9,16.3,419.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/102_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/102_dtl,"무청시래기 불린 것 50g , 밥 180g, 된장 18g, 다진 마늘 2.5g, 생강즙 1.25g, 포도씨유, 12g, 생크림 30g, 버터 3g",1. 무청을 찬물에 담궈 잡냄새를 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/701-1.jpg,2. 무청의 물기를 짠다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/701-2.jpg,3.  물기를 뺀 무청은 적당한 크기로 송송 썰어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/701-3.jpg,"4. 무청에 된장, 다진 마늘, 생강즙을 넣어 조물조물 무친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/701-4.jpg,5. 팬에 포도씨유를 두르고 양념한 무청을 넣고 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/701-5.jpg,6. 밥을 넣고 함께 볶다가 생크림과 버터를 넣고 맛이 어우러지도록 잠시 더 볶아 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/701-6.jpg,,,,,,,,,,,,,,,,,,,
119,두릅비빔밥과 두부고추장양념,기타,밥,,475.4,70.9,17.9,13,435.2,,http://www.foodsafetykorea.go.kr/uploadimg/cook/114_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/114_dtl,"쌀 70g, 달걀 50g, 두릅 30g, 콩나물 30g, 당근 30g, 표고버섯 25g, 김 2g, 간장 1g, 참기름 2.5g, 매실액 2.5g, 다진 마늘 2.5g 방울토마토 30g, 두부 20g, 고추장 12g, 양파 10g, 표고버섯 5g, 참기름 2.5g, 매실액 2.5g, 다진 마늘 2.5g, 통깨 1g,",1. 쌀은 물에 불린 후 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/707-1.jpg,"2. 밑동을 잘라낸 두릅, 손질한 콩나물을 데친 후 4cm 가량으로 썰고, 데치고 난 뜨거운 물에 방울토마토, 4cm 길이로 자른 당근채를 살짝 익힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/707-2.jpg,"3. 표고버섯은 물에 불린 후 1cm가량으로 채 썬 후 간장, 참기름, 매실액, 다진 마늘을 넣고 무친 후 기름을 두르지 않은 팬에 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/707-3.jpg,"4. 두부는 으깨고, 방울토마토는 갈고, 양파, 표고버섯 다진 것, 고추장, 매실액, 마늘, 참기름, 통깨를 넣어 두부양념장을 만들어 팬에 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/707-4.jpg,"5. 달걀은 황백으로 나누어 기름을 두르지 않은 팬에 지단을 부쳐 4cm 가량으로 채 썰고, 김은 4cm 가량으로 가늘게 자른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/707-5.jpg,"6. 1의 밥과 2, 3, 4, 5의 재료를 그릇에 담고 두부고추장양념을 곁들인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/707-6.jpg,"7. 달걀은 황백으로 나누어 기름을 두르지 않은 팬에 지단을 부쳐 4cm 가량으로 채 썰고, 김은 4cm 가량으로 가늘게 자른다",,"8. 1의 밥과 2,3,4,5,7의 재료를 그릇에 담고 6의 두부고추장양념을 곁들인다",,,,,,,,,,,,,,,,
120,물미역오징어덮밥,끓이기,밥,,420.9,77.4,21.7,2.4,672.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/1355_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/1355_dtl,"쌀 70g, 보리 10g, 물오징어 70g, 물미역 20g, 양파 30g, 양배추 20g, 청고추 10g, 당근 5g, 피망 5g, 고추장 5g, 고춧가루 5g,다진 마늘 5g, 다진 파 5g, 다진 생강 1g, 황설탕 3g, 현미유 5g, 전분 2g, 물 50g, 간장 1g, 소금 0.5g, 통깨 0.5g",1. 쌀과 보리로 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/742-1.jpg,"2. 오징어는 씻어 1cm×6cm 가량의 길이로 썰고, 물미역은 씻어 1cm×2cm 가량의 길이로 썬 다음 소금을 넣고 살짝 데친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/742-2.jpg,"3. 양배추, 양파, 피망은 씻어 1cm×6cm가량의 길이로 썰고 당근은 1cm×6cm×0.3cm로 썰고 청고추는 어슷썰기 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/742-3.jpg,"4. 고추장, 고춧가루, 다진 마늘, 다진 파, 다진 생강, 황설탕을 넣어 양념장을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/742-4.jpg,"5. 팬에 현미유를 두르고 양파와 당근을 먼저 볶고 오징어와 양배추를 넣어 살짝 볶은 후 청고추, 피망, 물미역과 5의 양념장을 넣고 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/742-5.jpg,6. 물에 전분을 풀어 6에 넣고 걸죽해지면 간장과 소금으로 간을 하고 통깨를 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/742-6.jpg,7. 물에 전분을 풀어 6에 넣고 걸죽해지면 간장과 소금으로 간을 하고 통깨를 뿌린다.,,,,,,,,,,,,,,,,,,
121,김치밥그라탕,굽기,밥,,515.1,69.3,14.5,18.9,679.8,,http://www.foodsafetykorea.go.kr/uploadimg/cook/1381_dtl,http://www.foodsafetykorea.go.kr/uploadimg/cook/1381_dtl,"밥 180, 배추김치(줄기부분) 30, 양파 20, 생 표고버섯 40, 방울토마토 200, 올리브유 12, 간장 4, 피자치즈(모짜렐라) 30, 다진 실파 5","1. 김치, 양파, 버섯은 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/748-1.jpg,2. 방울토마토는 4등분한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/748-2.jpg,"3. 팬에 올리브유를 두르고 김치, 양파, 버섯, 토마토를 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/748-3.jpg,4. 밥을 넣어 볶은 뒤 간장으로 간한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/748-4.jpg,"5. 3, 4를 그릇에 담고 피자치즈를 올려 전자렌지에 치즈가 녹을 정도로 익힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/748-5.jpg,6. 실파를 뿌려 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/748-6.jpg,,,,,,,,,,,,,,,,,,,
122,라비올리 크림소스,볶기,반찬,,735.7,101.2,29.6,16.9,242,,http://www.foodsafetykorea.go.kr/uploadimg/cook/l1104zoom,http://www.foodsafetykorea.go.kr/uploadimg/cook/l1104zoom,"양파 17.5g, 마늘 2.1g, 새우살 70g, 게살 17.5g, 식용유 4.2g, 크림 17.5g, 파마산치즈 4.9g, 버터 2.1g[라비올리 반죽] 중력분 35g, 강력분 100g, 달걀 38.5g, 물 40g, 시금치 3.5g, 비트 3.5g","1. 양파, 마늘, 새우살, 게살을 다진다. 팬에 마늘과 양파를 볶다가 새우살과 게살을 넣고 볶아 식힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/785-1.jpg,"2. 시금치는 데친 뒤 믹서에 갈아 즙을 내고, 비트도 갈아 체에 걸러 즙을 낸 뒤 밀가루, 달걀과 섞어 라비올리 반죽을 색깔별로 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/785-2.jpg,3. 라비올리 반죽을 0.1mm 두께로 밀어 편다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/785-3.jpg,4. 반죽을 5X5cm크기로 자른 후 볶아둔 새우살 등의 속을 가운데 놓고 삼각형으로 반을 접어 모서리를 봉한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/785-4.jpg,5. 끓는 물에 라비올리를 삶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/785-5.jpg,"6. 팬에 식용유를 넣고 다진 양파를 볶다가 크림을 넣고 졸인 뒤 라비올리, 파마산치즈, 비트를 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/785-6.jpg,,,,,,,,,,,,,,,,,,,
123,서리태 잣국수,끓이기,일품,,478.7,61,18.2,18.3,83,,http://www.foodsafetykorea.go.kr/uploadimg/cook/l1108zoom,http://www.foodsafetykorea.go.kr/uploadimg/cook/l1108zoom,"잣 20g, 서리태 20g, 오이 10g, 밀가루 70g, 소금 0.2g, 체리토마토 10g, 흑임자 0.5g, 물 300g",1. 서리태를 씻어 물에 충분히 불리고 오이는 곱게 채썬다,http://www.foodsafetykorea.go.kr/uploadimg/cook/789-1.jpg,2. 냄비에 서리태를 넣고 자작하게 물을 부어 한소끔 끓고 나면 불을 끄고 삶아진 서리태를 차가운 물에 헹구면서 껍질을 벗긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/789-2.jpg,3. 믹서에 서리태와 잣을 넣고 물을 넣어 곱게 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/789-3.jpg,4. 밀가루에 소금을 소량 넣어 반죽 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/789-4.jpg,5. 반죽을 가늘고 얇게 국수로 만들어 끓는 물에 넣고 삶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/789-5.jpg,"6. 그릇에 국수를 담고 잣, 콩물을 부은 후 채썬 오이와 반 가른 체리토마토를 얹고 흑임자를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/789-6.jpg,,,,,,,,,,,,,,,,,,,
124,블루베리 치즈무스케익,기타,후식,,433.2,43,5.4,27,158,,http://www.foodsafetykorea.go.kr/uploadimg/cook/l3317zoom,http://www.foodsafetykorea.go.kr/uploadimg/cook/l3317zoom,"크림치즈 25g, 레몬주스 3g, 달걀노른자 1.5g, 설탕 15g, 젤라틴 1g, 블루베리 5g, 블루베리퓨레 5g, 설탕 3g, 젤라틴 0.5g, 스폰지케익 40g, 바닐라시럽 1g, 생크림 30g",1. 스폰지케익은 준비한 틀에 맞추어 둥근 모양으로 잘라 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/845-1.jpg,"2. 크림치즈는 상온에서 녹여 설탕, 레몬주스, 달걀노른자와 잘 섞은 뒤, 녹인 젤라틴을 혼합하여 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/845-2.jpg,3. 생크림은 설탕을 넣어 80% 거품을 낸 뒤 크림치즈 혼합물과 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/845-3.jpg,4. 블루베리 퓨레와 설탕을 끓여 농도가 나게 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/845-4.jpg,5. 1의 스폰지케익에 바닐라시럽을 바르고 3의 치즈크림을 바른 뒤 블루베리를 몇 알 올리고 4의 블루베리 퓨레를 소량 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/845-5.jpg,6. 5의 과정을 한 번 더 반복한 뒤 냉동실에서 3시간 정도 얼리고 냉장 보관한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/845-6.jpg,7. 1의 스폰지케익에 바닐라시럽을 바르고 6의 치즈크림을 넣는다.,,8. 7에 블루베리를 몇 알 올리고 5의 블루베리 퓨레를 소량 넣는다.-D,,"9. 7,8번을 한번 더 반복한다.|냉동실에서 3시간 정도 얼린후 냉장 보관한다.",,,,,,,,,,,,,,
125,레몬 들깨 소스를 품은 떡꼬치,굽기,후식,,735,100,12,32,573,떡볶이떡,http://www.foodsafetykorea.go.kr/uploadimg/cook/오감만족식단-썸네일-후식류-160811.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/오감만족식단-썸네일-후식류-160811.jpg,"떡꼬치: 쌀떡 90g, ghen 10g(1알), 잣 5g(5알), 식용유 30g(2큰술), 꼬치용 꼬치 6개 레몬 들깨 소스: 들깨가루 45g(3큰술), 두유 45g(3큰술), 꿀 15g(1큰술), 물 15ml(1큰술), 참기름 7g(1작은술), 레몬즙 7g(1작은술), 검은깨 5g(1작은술)","1. 들깨가루, 검은깨, 두유, 레몬즙, 꿀, 물, 참기름을 섞어 레몬 들깨 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-1.jpg,2. 떡 군데군데 꼬챙이로 찌르거나 칼집을 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-2.jpg,3. 팬에 기름을 두르고 160℃ 정도에서 기름이 튀지 않도록 주의하며 떡을 튀긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-3.jpg,4. 꼭지를 땐 잣과 호두를 굵게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-4.jpg,5. 떡은 꼬치에 꽂아 접시에 담는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-5.jpg,"6. 레몬 들깨소스를 바르고 잣, 호두를 고명으로 뿌린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-6.jpg,,,,,,,,,,,,,,,,,,,
126,마늘 불고기 덮밥,볶기,밥,,598.4,85,24.6,17.8,3.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01060_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01060_1.png,"소고기(불고기용, 250g), 쌀(150g),
새송이버섯(50g), 당근(30g), 양파(30g),
대파(20g), 마늘, 배(30g), 진간장(30g),
후춧가루(2g)","1. 쌀은 깨끗이 씻고 불려 밥을
짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_1.jpg,"2. 소고기는 핏기를 제거하고 버섯,
당근, 양파, 대파는 한 입 크기로
썰어서 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_2.jpg,"3. 절반의 마늘과 진간장, 양파, 배,
후춧가루를 넣고 믹서에 갈아
양념을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_3.jpg,"4. 핏기를 제거한 소고기에 3번의
양념을 넣고 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_4.jpg,"5. 나머지 마늘은 얇게 편썰어
기름에 튀겨 마늘 칩을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_5.jpg,"6. 숙성 시킨 불고기를 팬에 볶고,
그릇에 담은 밥 위에 올리고 마늘
칩으로 장식한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_6.jpg,,,,,,,,,,,,,,,,,,,
127,잡곡강정밥,기타,밥,,594.3,120.1,15.2,5.9,1.3,잡곡쌀,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01061_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01061_1.png,"잡곡(50g), 찹쌀(50g), 호두(20g),
은행(20g), 밤(20g), 대추고(60g), 꿀(5g),
간장(15g), 소금(2g)","1. 잡곡과 찹쌀은 물에 씻어 불린 뒤
소금을 넣고 밥을 짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_1.jpg,"2. 호두는 껍질을 제거하고 굵게
부숴 마른 팬에 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_2.jpg,"3. 은행은 기름에 볶아 껍질을
제거하고 4등분 한다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_3.jpg,"4. 생밤은 껍질을 벗기고 작은
주사위 모양으로 자른 뒤 기름에
굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_4.jpg,"5. 물 40g에 간장, 대추고, 꿀을 넣고
끓인 뒤 2,3,4번을 넣고 잘 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_5.jpg,"6. 잡곡밥을 넓게 펼친 뒤 5번을
넣고 돌돌 만다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_6.jpg,,,,,,,,,,,,,,,,,,,
128,함박스테이크 볼 밥,굽기,밥,,439.5,62.4,22.3,11.2,8,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01062_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01062_1.png,"소고기(60g), 돼지고기(60g), 가래떡(20g),
양파(20g), 새송이버섯(20g),
파프리카(15g), 사과(20g), 배(30g),
고추장(5g), 파(10g), 마늘(5g), 간장(5g),
청주(5g), 후춧가루(0.5g), 참기름(3g)","1. 소고기, 돼지고기, 가래떡, 양파,
새송이버섯, 파는 잘게 다진다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_1.jpg,"2. 사과와 배는 믹서에 간 뒤 간장,
청주, 다진 마늘, 후춧가루를 넣고
양념장을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_2.jpg,"3. 다진 고기와 양념장을 섞은 뒤
다진 재료를 넣고 잘 치대어 먹기
좋은 크기로 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_3.jpg,"4. 팬에 기름을 두르고
함박스테이크를 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_4.jpg,"5. 파프리카는 다지고, 사과, 배는
갈아서 고추장, 간장, 다진 마늘을
섞은 뒤 끓여 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_5.jpg,"6. 밥에 참기름을 넣고
함박스테이크를 담은 뒤 소스를
올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_6.jpg,,,,,,,,,,,,,,,,,,,
129,곤드레 밥버거,기타,밥,,467,76.5,12,12.6,22.7,곤드레나물,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01063_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01063_1.png,"쌀(80g), 찹쌀(40g), 흑미(40g), 곤드레나물(50g),
파프리카(30g), 양상추(30g), 감자(20g),
양파(50g), 깻잎(5장), 바나나(1/2개), 김(10g),
호두(10g), 사과(1/4개), 밀가루(30g), 빵가루(50g),
마요네즈(50g), 된장(30g), 식초(30g), 간장(15g),
참기름(15g), 들기름(15g), 소금(0.2g)","1. 곤드레나물에 들기름, 간장으로
양념하고 쌀, 찹쌀, 흑미와 밥을
지은 뒤 참기름, 소금 간 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_1.jpg,"2. 식초와 식초2배의 물을 넣고
끓이다가 사과를 한 입 크기로
썰어 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_2.jpg,"3. 감자를 삶아 으깨고, 다진 양파,
호두, 밀가루를 넣고 섞은 뒤 겉에
빵가루를 묻혀 팬에 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_3.jpg,4. 파프리카는 잘게 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_4.jpg,"5. 마요네즈, 깻잎, 바나나, 된장을
믹서에 갈아 소스를 만들고
피클을 다져 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_5.jpg,"6. 종이호일을 깔고 중간중간
소스를 뿌리면서 김-양상추-
패티-파프리카-양상추-밥
순으로 얹어 버거를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_6.jpg,,,,,,,,,,,,,,,,,,,
130,대추닭살리조또,끓이기,밥,,498.3,70.3,21.2,14.7,8.4,가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01064_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01064_1.png,"닭고기(가슴살, 30g), 쌀(50g), 양파(10g),
표고버섯(10g), 대추(2알), 당근(5g),
피망(5g), 치즈(10g), 우유(50g), 마늘(3g),
소금(0.5g), 후춧가루(0.1g)",1. 쌀을 씻어 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_1.jpg,"2. 양파, 표고버섯, 당근, 피망은
입자있게 다지고 대추는 씨를
제거한 뒤 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_2.jpg,"3. 닭가슴살은 먹기 좋은 크기로
썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_3.jpg,"4. 팬에 기름을 두르고 다진 마늘을
볶은 뒤 닭가슴살을 볶는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_4.jpg,"5. 닭가슴살이 다 익으면 손질한
채소를 넣고 볶다가 밥, 우유,
치즈, 대추를 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_5.jpg,"6. 우유가 반으로 졸아들면 불을
줄이고 소금, 후추로 간한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_6.jpg,,,,,,,,,,,,,,,,,,,
